,Temp,Vacuum,Pressure,Humidity,Energy,TempDiff,PressureDiff,PowerPerFuel
16231,8.11,41.92,1029.61,91.92,483.52,33.81,987.69,1.4222381189936089
16233,23.9,61.47,1009.01,81.05,438.73,37.57,947.54,0.2986319141970128
16234,27.78,70.8,1009.81,79.57,431.44,43.02,939.01,0.2193587224886415
16236,24.5,60.77,1017.15,73.66,439.91,36.27,956.38,0.2954666809952548
16239,20.17,50.66,1014.38,82.09,454.79,30.489999999999995,963.72,0.4450817870446252
16242,16.7,50.66,1014.86,94.87,457.74,33.959999999999994,964.2,0.5410497599353209
16243,15.3,43.67,1011.75,95.31,468.14,28.37,968.08,0.700650002768835
16245,28.59,68.08,1013.2,42.96,436.7,39.49,945.12,0.2243620964821749
16246,22.2,51.19,1009.2,82.95,445.54,28.99,958.01,0.3920564440197182
16252,18.04,44.85,1015.13,48.4,463.31,26.81,970.28,0.5726281495104402
16253,14.97,42.28,1007.31,79.25,466.62,27.31,965.03,0.7372360615270276
16256,21.89,45.38,1014.42,68.95,459.45,23.49,969.04,0.46251732237855
16257,25.44,56.57,1013.8,66.72,444.61,31.13,957.23,0.3089412794078244
16260,14.57,44.84,1023.46,87.2,464.58,30.270000000000003,978.62,0.7111076552519229
16264,17.19,43.14,1014.34,68.62,464.72,25.95,971.2,0.626664865099573
16266,27.69,69.98,1008.52,60.93,433.47,42.290000000000006,938.54,0.2236980260882462
16268,14.68,58.2,1018.5,83.3,458.51,43.52,960.3,0.5366606739889698
16274,13.78,38.28,1014.8,81.19,467.43,24.5,976.52,0.8861259105240888
16275,21.34,51.61,1010.11,80.7,452.0,30.27,958.5,0.410402654034013
16277,19.31,44.71,1016.13,30.59,463.0,25.4,971.42,0.5362830212216342
16278,17.48,44.2,1018.89,61.51,457.15,26.72,974.69,0.5916910858693063
16279,20.86,63.73,1008.54,96.83,440.42,42.87,944.81,0.3312903685385327
16283,22.2,59.21,1017.87,73.34,445.29,37.010000000000005,958.66,0.3387621703784514
16285,6.49,38.68,1017.94,64.81,485.95,32.19,979.26,1.9357997268887144
16289,11.34,41.54,1020.25,75.83,477.24,30.2,978.71,1.0131116053118945
16292,14.03,49.15,1020.5,83.65,467.16,35.12,971.35,0.6774612460292544
16294,10.07,41.39,1019.89,70.53,480.54,31.32,978.5,1.1529345319655382
16295,20.95,44.89,1010.48,67.97,450.39,23.94,965.59,0.478911324473348
16297,15.19,42.03,1017.38,71.66,462.64,26.840000000000003,975.35,0.7246461938140364
16298,9.48,44.71,1019.12,66.43,478.42,35.230000000000004,974.41,1.1287462475002996
16299,25.88,66.48,1004.24,63.16,434.4,40.60000000000001,937.76,0.2524843906059067
16300,22.84,71.25,1001.9,96.45,433.85,48.41,930.65,0.2665990721111009
16301,21.71,60.27,1015.74,89.76,441.19,38.56,955.47,0.3371822041103686
16302,19.08,59.15,1013.1,81.82,451.33,40.07,953.95,0.3999089122456321
16303,30.92,78.05,1011.0,59.62,434.12,47.13,932.95,0.1798860152835985
16305,31.68,74.16,1011.3,55.94,434.61,42.48,937.14,0.1849885382955771
16306,31.59,62.7,1009.3,50.16,442.58,31.110000000000003,946.6,0.2234470460591318
16307,27.16,56.85,1012.07,39.05,437.4,29.69,955.22,0.2832817157001799
16308,9.7,40.71,1025.63,80.34,483.19,31.01,984.92,1.22361586985644
16309,31.18,69.04,1008.19,49.72,441.26,37.86000000000001,939.15,0.2049829160773202
16310,12.33,37.73,1022.46,59.3,470.11,25.4,984.73,1.0105309226417525
16312,26.96,72.58,1009.23,89.62,429.03,45.62,936.65,0.2192556581379964
16313,22.04,57.32,1012.54,62.17,447.27,35.28,955.22,0.3540397272990933
16314,7.4,41.03,1022.09,74.83,486.81,33.63,981.06,1.6033423137980778
16316,4.96,45.87,1007.32,98.78,481.88,40.91,961.45,2.118012335000035
16317,24.21,70.98,1007.02,95.57,441.78,46.77,936.04,0.2570841289743205
16321,28.7,49.16,1004.42,36.51,439.45,20.46,955.26,0.3114696234722431
16324,29.26,69.34,1009.76,58.64,435.32,40.08,940.42,0.2145608403103886
16329,15.57,38.78,1013.51,95.38,463.47,23.21,974.73,0.7675827577332137
16330,16.37,52.9,1015.14,73.11,461.15,36.53,962.24,0.5325223765637034
16333,27.18,59.27,1012.57,64.18,439.69,32.09,953.3,0.2729368712516882
16334,11.01,42.02,995.24,98.62,473.96,31.010000000000005,953.22,1.024467826185446
16335,12.14,48.04,1011.8,100.13,465.08,35.9,963.76,0.7974546197773135
16338,28.86,49.3,1003.93,52.85,435.75,20.44,954.63,0.3062627301978214
16341,30.01,68.27,1006.88,51.67,428.6,38.25999999999999,938.61,0.2091973931642433
16342,32.5,71.37,1003.75,43.8,433.7,38.870000000000005,932.38,0.1869779372931957
16344,24.41,58.59,1012.62,64.52,442.64,34.18000000000001,954.03,0.309499092388178
16348,6.86,41.38,1021.35,90.78,487.49,34.52,979.97,1.7173195315549403
16349,22.95,63.94,1013.91,81.52,438.33,40.99,949.97,0.2987073256995426
16353,8.84,42.49,1010.28,89.09,481.58,33.650000000000006,967.79,1.282122277373755
16354,24.91,57.17,1010.88,72.97,446.01,32.260000000000005,953.71,0.3131862425564637
16358,27.23,66.48,1005.23,52.38,432.55,39.25,938.75,0.2389448443154604
16359,21.96,48.78,1019.56,85.05,451.58,26.82,970.78,0.4215611372871469
16360,4.89,45.87,1007.58,99.35,482.69,40.98,961.71,2.151942695704006
16361,8.95,38.56,1017.85,64.34,475.43,29.610000000000003,979.29,1.3776107466561582
16363,21.95,68.08,1012.91,69.36,443.93,46.13,944.83,0.2970711129074999
16364,13.98,41.79,1010.6,83.84,457.12,27.81,968.81,0.7824393443475981
16365,25.51,73.56,1006.59,96.63,437.07,48.05,933.03,0.232915729557484
16367,23.0,57.76,1017.64,56.86,451.39,34.76,959.88,0.3397792966397687
16368,30.2,71.8,1011.13,60.66,436.94,41.6,939.33,0.2015071298123928
16372,29.91,74.33,1013.22,39.76,430.26,44.42,938.89,0.1935309493663285
16375,9.44,40.0,1015.62,81.16,471.32,30.56,975.62,1.248199152542373
16377,27.76,65.59,1010.8,67.29,439.03,37.83,945.21,0.2411221486370883
16378,15.84,52.72,1026.45,62.57,464.93,36.88,973.73,0.5567458538342454
16381,17.82,65.48,1019.64,86.6,449.21,47.66,954.16,0.3849754587893459
16382,18.22,58.2,1017.09,81.92,451.04,39.98,958.89,0.4253473204552227
16383,14.47,41.76,1021.98,78.41,464.0,27.29,980.22,0.7678722260615833
16384,6.84,39.4,1011.9,93.75,484.09,32.56,972.5,1.796278980021967
16387,24.35,60.27,1017.6,75.45,441.74,35.92,957.33,0.3010000514454291
16388,18.34,50.59,1018.42,83.95,457.17,32.25,967.83,0.4927353412933491
16390,6.84,41.06,1021.04,89.59,489.96,34.22,979.98,1.7445586689568535
16391,26.07,69.23,1013.32,54.03,436.94,43.16,944.09,0.2420953464713303
16392,30.61,68.84,1011.18,52.5,439.9,38.23,942.34,0.2087611933300442
16397,9.0,36.3,1027.11,75.89,480.31,27.3,990.81,1.4701867156412611
16398,22.99,56.57,1013.93,78.77,445.44,33.58,957.36,0.3425027505791229
16400,12.34,40.62,1016.28,53.6,466.47,28.28,975.66,0.93061198106816
16407,26.01,74.33,1015.69,81.22,435.82,48.31999999999999,941.36,0.2254253078106491
16408,16.55,54.3,1017.95,60.84,460.59,37.75,963.65,0.5125269149238036
16412,10.57,41.26,1008.32,97.96,472.9,30.69,967.06,1.0843390622083646
16413,10.37,40.03,1017.47,90.47,477.91,29.660000000000004,977.44,1.1512821507302504
16414,8.47,42.02,1005.37,92.73,477.67,33.550000000000004,963.35,1.342111222687571
16415,24.61,62.39,1006.39,79.08,437.01,37.78,944.0,0.2846195814181924
16418,25.68,46.21,1011.01,57.53,442.98,20.53,964.8,0.3732958234148453
16420,12.71,43.8,1023.15,71.16,466.2,31.09,979.35,0.8374378927174159
16422,10.42,44.85,1014.18,88.36,479.03,34.43,969.33,1.025020488426981
16423,27.99,66.91,1008.47,59.63,439.74,38.92,941.56,0.2348021361900446
16425,25.14,64.63,1020.63,54.0,446.63,39.49,956.0,0.274883367054444
16427,14.87,38.28,1014.65,80.24,467.29,23.410000000000004,976.37,0.8209252040850028
16434,10.63,42.28,1008.37,92.68,474.97,31.65,966.09,1.056812487818076
16437,14.21,39.16,1016.5,85.09,473.87,24.95,977.34,0.8515741191337584
16438,31.95,70.79,1003.8,55.25,426.37,38.84,933.01,0.1885141111458188
16440,29.79,67.69,1006.86,55.93,428.71,37.9,939.17,0.212602612337676
16444,6.13,40.64,1020.69,94.57,481.13,34.51,980.05,1.9312934323258533
16445,26.28,73.06,1008.06,90.7,437.01,46.78,935.0,0.2276073834353949
16446,23.62,49.21,1014.1,49.54,443.53,25.59,964.89,0.3815836361849998
16447,23.38,48.6,1004.45,69.19,440.9,25.22,955.85,0.388024656155062
16448,26.87,74.99,1002.48,71.91,437.78,48.11999999999999,927.49,0.2172625621885424
16451,16.72,53.82,1015.46,66.9,458.25,37.1,961.64,0.5092399972262673
16453,10.2,41.46,1020.23,84.54,481.46,31.26,978.77,1.138493989009014
16454,23.45,66.48,1003.66,75.83,435.13,43.03,937.18,0.2791162803825123
16455,15.81,58.59,1014.41,90.03,456.91,42.78,955.82,0.4932593147483682
16456,29.01,70.04,1010.02,57.35,430.26,41.03,939.98,0.2117566738344819
16457,16.05,43.14,1010.67,79.36,463.06,27.09,967.53,0.6687781720602486
16460,23.75,66.54,1004.41,85.44,436.57,42.790000000000006,937.87,0.276253302327053
16461,11.61,39.69,1006.85,83.69,470.78,28.08,967.16,1.0216559906892544
16464,27.09,65.61,1014.22,48.13,442.94,38.52,948.61,0.2492102257098375
16465,11.87,36.43,1023.42,79.5,474.17,24.56,986.99,1.0965392539407497
16466,5.18,41.31,1000.59,92.14,485.2,36.13,959.28,2.267440175936908
16468,10.27,52.75,1026.19,76.78,470.76,42.48,973.44,0.8689737282934236
16469,32.11,78.05,1010.36,58.78,431.31,45.94,932.31,0.1720981946468048
16470,20.3,48.41,1007.48,89.66,446.68,28.11,959.07,0.454532966054524
16471,22.63,57.17,1009.83,77.43,433.54,34.540000000000006,952.66,0.3351015426311477
16473,29.09,72.43,1006.86,65.47,427.3,43.34,934.43,0.2028012774819342
16474,10.11,42.49,1010.22,82.11,483.56,32.38,967.73,1.125673603540625
16476,9.08,40.46,1019.48,77.37,476.81,31.380000000000003,979.02,1.297877274776197
16477,10.67,42.02,996.55,99.94,472.65,31.35,954.53,1.05419073436267
16479,13.77,41.58,1020.63,72.94,459.75,27.81,979.05,0.8029773824980797
16480,24.67,70.94,1007.99,75.64,443.51,46.27,937.05,0.2534212815822365
16482,28.18,60.07,1016.34,49.13,441.61,31.89,956.27,0.2608796952408138
16483,8.34,40.77,1010.84,90.01,480.48,32.43000000000001,970.07,1.413085866847361
16484,14.4,41.26,1021.41,73.11,462.78,26.86,980.15,0.7789020843431895
16486,24.32,59.14,1017.46,80.14,438.08,34.82,958.32,0.3045850168200344
16488,27.75,65.34,1014.8,45.91,440.83,37.59,949.46,0.2431246673670915
16489,19.12,44.85,1014.66,43.66,463.71,25.73,969.81,0.5407494997271238
16490,25.95,65.61,1014.36,52.54,443.88,39.66,948.75,0.2607102928233307
16491,22.31,51.19,1009.38,79.72,444.74,28.88,958.19,0.3894229047460227
16492,24.05,67.83,1009.35,63.8,442.53,43.78,941.52,0.2712725313344508
16494,27.59,54.2,1013.1,51.61,439.31,26.610000000000003,958.9,0.2937785630121614
16496,26.58,70.98,1008.96,77.36,434.41,44.400000000000006,937.98,0.23025487949954
16497,16.57,63.31,1016.19,81.02,454.78,46.74,952.88,0.4335174020374879
16500,19.26,44.34,1019.45,51.32,467.72,25.08,975.11,0.5476889381635628
16504,15.72,56.89,1013.35,85.06,456.33,41.17,956.46,0.5102588496079886
16506,22.35,66.44,1011.19,65.41,445.27,44.09,944.75,0.2998584448871128
16507,29.54,74.99,1005.0,69.69,432.94,45.45,930.01,0.1954401864279263
16508,15.9,41.35,1006.28,78.2,464.03,25.450000000000003,964.93,0.7057866198200664
16509,29.53,64.44,1013.22,59.75,440.1,34.91,948.78,0.2312769704892477
16510,11.8,41.2,1017.18,82.71,475.19,29.4,975.98,0.977435412209972
16513,29.56,51.43,1005.87,59.22,437.93,21.87,954.44,0.2880605218491337
16515,14.7,41.39,1018.84,68.19,469.6,26.69,977.45,0.7718187540780991
16517,28.01,44.89,1008.98,48.52,444.76,16.88,964.09,0.3537227618720329
16519,19.48,58.66,1013.32,73.16,454.4,39.17999999999999,954.66,0.3976557911074924
16520,30.66,73.77,1003.13,78.09,430.0,43.11,929.36,0.1901150602872541
16523,25.03,57.5,1014.96,62.23,449.48,32.47,957.46,0.3123069707655161
16524,24.34,66.05,1019.26,74.58,440.67,41.71,953.21,0.2741069767991556
16526,22.83,70.79,1006.36,92.07,438.0,47.96000000000001,935.57,0.2710168459245099
16529,18.0,43.7,1015.4,61.28,464.26,25.700000000000003,971.7,0.5902110348334604
16530,24.19,47.45,1008.26,64.25,446.3,23.26,960.81,0.3888255560235943
16531,10.45,40.0,1019.01,89.01,465.43,29.55,979.01,1.1134688995215312
16533,19.27,50.12,1007.61,100.11,447.63,30.85,957.49,0.4634751013757952
16535,10.29,40.0,1021.46,90.6,479.58,29.71,981.46,1.1651603498542276
16536,17.68,44.92,1024.55,69.7,458.12,27.24,979.63,0.5768424912262322
16537,33.73,69.88,1007.21,42.93,434.83,36.15,937.33,0.1844804129089366
16538,10.8,39.28,1010.7,82.62,478.8,28.48,971.42,1.1286490156143922
16539,17.99,43.79,1016.13,75.63,462.4,25.8,972.34,0.5869643395045407
16541,15.12,48.92,1011.8,72.93,462.59,33.800000000000004,962.88,0.6254001782415519
16546,30.42,67.69,1006.23,54.19,430.9,37.27,938.54,0.2092631557272397
16548,18.92,44.63,1020.32,47.81,451.64,25.71,975.69,0.53486524626492
16549,32.42,65.74,1010.97,52.73,439.01,33.31999999999999,945.23,0.2059831534955249
16550,13.44,40.69,1014.54,77.97,473.0,27.25,973.85,0.8649164999005257
16551,18.34,65.94,1013.27,85.42,451.29,47.6,947.33,0.3731706131181018
16554,31.49,73.5,1010.71,40.16,432.13,42.010000000000005,937.21,0.1867043419463689
16555,16.94,49.64,1024.43,69.22,459.25,32.7,974.79,0.5461400002092991
16556,27.63,64.96,1006.3,75.38,434.22,37.33,941.34,0.2419262099987698
16557,12.38,43.52,1022.98,100.0,467.55,31.14,979.46,0.8677977703601633
16560,28.73,68.24,1008.31,56.85,430.63,39.50999999999999,940.07,0.2196492059923229
16564,11.88,41.58,1016.56,90.18,465.47,29.7,974.98,0.9423034254684086
16565,26.72,56.9,1007.12,58.54,435.16,30.18,950.22,0.2862201782726287
16568,19.35,39.39,1013.91,61.53,465.28,20.04,974.52,0.6104462563131685
16570,12.31,44.03,1007.78,94.42,468.13,31.72,963.75,0.8636936672488829
16572,29.01,70.32,1007.26,60.55,429.23,41.30999999999999,936.94,0.210408595521767
16573,13.79,40.0,1016.02,70.17,461.16,26.21,976.02,0.836040609137056
16574,9.09,41.92,1029.36,91.0,478.98,32.83,987.44,1.2569911571309804
16579,6.62,42.49,1008.74,94.57,482.74,35.870000000000005,966.25,1.716202639469461
16581,23.39,63.21,1011.91,84.57,448.3,39.82,948.7,0.3032164276072639
16583,8.42,37.49,1009.22,82.15,478.87,29.07,971.73,1.5170157806135476
16585,10.66,41.93,1016.12,94.16,479.61,31.27,974.19,1.0730159127895194
16586,28.57,75.33,1003.16,76.14,431.58,46.76,927.83,0.2005317310867534
16587,24.14,59.87,1018.47,57.76,444.04,35.73,958.6,0.3072384532684666
16590,31.11,74.16,1012.2,58.86,435.69,43.05,938.04,0.1888460302153648
16592,16.85,42.24,1017.43,66.01,472.63,25.39,975.19,0.6640449375056199
16596,25.94,77.24,1007.97,84.82,432.88,51.3,930.73,0.2160505041511163
16597,14.69,49.64,1023.43,78.17,434.12,34.95,973.79,0.5953278856233225
16599,11.87,40.55,1019.06,94.11,473.79,28.68,978.51,0.9843381391295136
16600,13.38,40.89,1010.48,92.55,472.15,27.51,969.59,0.8629920004854615
16601,24.16,48.98,1015.19,42.55,459.27,24.82,966.21,0.3881077963975024
16604,14.57,44.45,1021.42,66.23,462.48,29.880000000000003,976.97,0.7141042853514278
16606,9.98,41.01,1017.83,98.07,466.05,31.03,976.82,1.1387075540986875
16610,19.13,59.21,1018.32,89.66,450.81,40.08,959.11,0.3980004013464263
16611,29.45,75.6,1018.12,50.68,437.31,46.14999999999999,942.52,0.1964184655186353
16612,12.19,40.05,1014.77,84.39,473.92,27.86,974.72,0.970730803067126
16615,29.72,54.2,1012.86,38.48,438.84,24.480000000000004,958.66,0.2724319975366644
16616,27.37,76.09,1007.52,89.12,433.34,48.72,931.43,0.2080781114493715
16621,7.25,41.14,1024.99,95.85,477.45,33.89,983.85,1.600757715454378
16623,17.67,43.7,1015.26,58.76,465.06,26.03,971.56,0.6022696809936555
16624,18.88,44.06,1013.81,68.54,451.13,25.180000000000003,969.75,0.542319506528078
16628,7.76,39.61,1021.63,80.67,488.32,31.85,982.02,1.5886855605035697
16633,28.82,77.24,1008.35,78.93,433.69,48.42,931.11,0.1948243189481957
16635,24.88,49.16,1006.04,64.54,445.18,24.28,956.88,0.3639765422441061
16636,9.14,40.6,1015.34,88.91,483.57,31.46,974.74,1.3031281327138866
16637,24.25,50.78,1008.82,60.55,443.8,26.53,958.04,0.3603984034626832
16638,30.36,74.87,1008.96,61.87,435.31,44.510000000000005,934.09,0.1915089360864937
16640,24.54,60.29,1017.42,58.94,447.67,35.75,957.13,0.3025785584291518
16641,20.85,56.89,1013.15,68.22,450.07,36.04,956.26,0.3794355972420165
16643,12.38,41.62,1012.37,84.15,461.07,29.239999999999995,970.75,0.8948374360220442
16644,9.63,43.02,1012.4,68.41,480.21,33.39,969.38,1.159136299714253
16645,8.95,43.13,1017.56,94.85,479.14,34.18000000000001,974.43,1.2412519251269711
16646,17.57,62.1,1019.51,86.14,453.3,44.53,957.41,0.4154534381452795
16647,13.89,45.08,1024.64,82.29,467.74,31.19,979.56,0.7469961409298437
16649,7.76,42.28,1008.52,83.31,483.8,34.52,966.24,1.4745828009636297
16651,15.29,41.1,1005.75,85.53,467.99,25.81,964.65,0.7447101376629287
16652,12.07,43.71,1025.53,85.62,472.32,31.64,981.82,0.8952581003401002
16653,16.16,52.05,1013.19,75.37,463.09,35.89,961.14,0.5505582979047184
16655,23.56,42.67,1008.01,66.76,440.69,19.110000000000003,965.34,0.4383643892421923
16661,16.48,68.28,1004.27,99.89,449.7,51.8,935.99,0.3996429607384783
16663,27.01,65.06,1013.16,53.02,439.81,38.05,948.1,0.2502801788182195
16667,29.0,77.54,1011.33,75.13,431.37,48.540000000000006,933.79,0.1918342479521136
16668,26.53,60.07,1016.55,54.79,438.54,33.54,956.48,0.2751783931436694
16669,12.52,42.34,1018.67,95.29,464.71,29.820000000000004,976.33,0.8766512078548672
16671,20.59,59.8,1015.27,77.94,453.83,39.21,955.47,0.3685833139768144
16673,10.51,39.04,1023.95,85.35,479.15,28.53,984.91,1.1677744458829218
16678,27.09,59.15,1013.02,55.18,438.9,32.06,953.87,0.2739061773051039
16681,19.77,65.06,1016.22,74.95,448.26,45.290000000000006,951.16,0.3485051967904495
16682,9.06,40.02,1031.16,82.04,478.01,30.96,991.14,1.3183529647979542
16683,21.36,68.28,1007.6,72.37,445.91,46.92,939.32,0.3057401337080845
16692,12.12,38.28,1013.7,91.27,469.59,26.160000000000004,975.42,1.012148628655969
16693,14.09,41.66,1009.25,71.4,469.93,27.57,967.59,0.8005766373293965
16694,31.37,76.86,997.34,62.94,431.03,45.49,920.48,0.1787691600449952
16696,10.94,43.67,1012.36,73.3,477.34,32.730000000000004,968.69,0.999142228840284
16698,14.89,39.82,1013.23,82.49,470.19,24.93,973.41,0.7930077558550077
16703,5.28,42.07,1003.82,80.84,485.24,36.79,961.75,2.184490495638582
16706,22.76,49.02,1007.5,88.56,442.84,26.26,958.48,0.3969184415241725
16707,16.64,48.92,1011.55,78.76,452.56,32.28,962.63,0.555950845965155
16708,10.02,39.66,1016.34,79.98,480.05,29.64,976.68,1.2079975198367765
16710,31.94,74.99,1002.05,34.12,440.17,43.05,927.06,0.183773198563816
16711,18.91,43.14,1013.56,58.34,460.19,24.23,970.42,0.5641122198285954
16712,7.1,41.74,1022.25,91.07,484.12,34.64,980.51,1.6335868589592175
16713,17.69,44.34,1019.31,61.12,464.13,26.65,974.97,0.591719823665886
16714,30.05,69.34,1008.26,61.5,436.82,39.290000000000006,938.92,0.2096400240537475
16715,27.52,74.67,1015.77,72.01,433.56,47.150000000000006,941.1,0.2109864800470909
16717,22.08,55.5,1018.42,58.46,455.79,33.42,962.92,0.371939874657266
16719,34.96,68.94,1006.17,59.26,431.48,33.98,937.23,0.1790267662192906
16720,11.95,41.48,1013.44,74.83,465.41,29.53,971.96,0.938921010478408
16724,10.48,40.22,1004.81,92.16,477.78,29.74,964.59,1.133508072016125
16726,8.6,40.77,1011.8,89.45,480.82,32.17,971.03,1.3713343714883834
16728,9.38,44.77,1020.41,85.26,473.9,35.39,975.64,1.1284875599665285
16729,25.96,68.08,1011.34,71.57,432.82,42.12,943.26,0.2448967859800579
16730,12.12,38.28,1013.65,90.19,471.19,26.160000000000004,975.37,1.0155972493801104
16732,27.84,68.08,1013.34,46.19,436.37,40.24,945.26,0.2302322234153193
16733,14.98,39.58,1011.78,75.07,467.77,24.6,972.2,0.7889414283892756
16735,7.54,38.56,1016.49,69.1,486.76,31.020000000000003,977.93,1.6741968147748658
16740,31.86,69.59,1008.61,59.74,435.72,37.73,939.02,0.1965236795879227
16742,8.41,40.67,1019.97,69.2,489.25,32.260000000000005,979.3,1.4304104232699195
16743,30.24,66.75,1017.95,55.66,435.02,36.510000000000005,951.2,0.2155143372371836
16744,8.67,40.77,1011.81,89.4,479.23,32.1,971.04,1.355764282656894
16746,31.01,74.16,1010.89,56.52,434.64,43.14999999999999,936.73,0.1889984335358987
16750,28.84,60.23,1009.7,59.0,437.82,31.39,949.47,0.2520504501583505
16753,6.94,39.61,1017.74,81.43,480.07,32.67,978.13,1.7463860536484326
16755,22.38,49.3,1003.56,83.83,441.0,26.92,954.26,0.3996976436872244
16757,9.46,36.66,1026.22,72.58,479.06,27.2,989.56,1.38135820966103
16758,14.83,53.82,1016.57,63.47,464.0,38.99,962.75,0.5813439218112472
16760,29.98,76.09,1007.62,75.6,432.0,46.11,931.53,0.1893758234231766
16761,11.8,45.09,1013.21,89.68,470.57,33.290000000000006,968.12,0.8844270028680866
16762,2.58,39.42,1028.68,69.03,488.69,36.84,989.26,4.805041316138268
16765,17.1,48.98,1016.48,85.63,454.43,31.879999999999995,967.5,0.5425654103954592
16766,23.21,74.22,1009.68,88.46,440.46,51.01,935.46,0.2556880222996457
16770,12.93,38.73,1006.41,89.24,471.3,25.8,967.68,0.9411339016080752
16775,28.61,70.36,1006.95,73.06,440.16,41.75,936.59,0.2186587617801812
16777,25.24,67.45,1013.56,50.91,438.99,42.21000000000001,946.11,0.2578596107464707
16778,22.52,66.48,1003.87,78.29,435.02,43.96000000000001,937.39,0.290569366873783
16779,23.64,60.95,1014.92,64.91,447.86,37.31,953.97,0.3108286867963393
16780,9.66,41.06,1021.21,84.7,482.2,31.4,980.15,1.2157132066490586
16781,10.58,39.61,1020.39,71.69,477.18,29.03,980.78,1.138653860012246
16782,24.53,74.78,1009.9,78.34,446.3,50.25,935.12,0.2433009909649907
16790,8.82,34.69,1026.81,82.54,481.44,25.87,992.12,1.5735091961258414
16796,14.01,43.34,1016.95,83.41,463.81,29.330000000000005,973.61,0.7638587639457214
16797,11.5,40.22,1010.31,78.08,476.46,28.72,970.09,1.030116965386029
16798,15.89,41.7,1018.93,82.68,463.33,25.81,977.23,0.6992467699848931
16799,26.2,71.14,1007.92,72.95,431.7,44.94,936.78,0.2316151143750523
16803,23.06,63.9,1013.54,65.28,447.36,40.84,949.64,0.3035966594595035
16804,24.88,63.91,1009.41,77.75,447.28,39.03,945.5,0.2812938814178499
16807,13.69,40.1,1014.38,83.57,470.76,26.410000000000004,974.28,0.857534760614898
16808,14.52,40.35,1011.11,69.84,470.8,25.83,970.76,0.8035747812699486
16813,19.09,39.39,1013.36,59.14,466.13,20.3,973.97,0.6198907354973721
16815,17.94,62.1,1019.81,82.65,453.55,44.16,957.71,0.4071094020684442
16816,21.58,67.25,1017.39,79.0,446.15,45.67,950.14,0.3074235747680456
16818,23.26,59.14,1016.98,76.29,440.37,35.879999999999995,957.84,0.3201302358744178
16819,10.46,37.5,1013.12,76.74,472.16,27.04,975.62,1.2037221159974505
16820,26.7,70.32,1011.04,86.41,438.46,43.61999999999999,940.72,0.2335284818891062
16822,24.66,48.78,1018.39,71.79,449.11,24.12,969.61,0.3733514626306036
16823,18.5,47.45,1009.23,83.21,450.22,28.950000000000003,961.78,0.5128812690456526
16824,27.5,59.54,1004.88,72.7,438.81,32.04,945.34,0.2680001221485937
16826,26.32,69.71,1009.39,67.05,441.25,43.38999999999999,939.68,0.2404937258525223
16828,9.44,41.79,1020.16,72.26,474.03,32.35,978.37,1.2016042683149404
16830,20.14,65.06,1014.81,80.01,444.84,44.92,949.75,0.3394925957888997
16831,16.18,50.88,1014.06,100.09,455.14,34.7,963.18,0.5528653668244824
16834,7.57,37.49,1009.73,83.07,481.98,29.92,972.24,1.6983128570084562
16836,19.74,67.71,1007.68,64.02,446.1,47.97,939.97,0.3337584432805919
16837,27.16,71.32,1007.81,89.07,430.53,44.16,936.49,0.222260516397295
16838,18.21,45.0,1022.86,48.84,467.54,26.79,977.86,0.5705534199768137
16841,31.19,68.3,1014.86,39.1,430.48,37.11,946.56,0.2020770068868978
16842,12.74,49.83,1007.44,91.47,466.09,37.09,957.61,0.7341916991869688
16843,9.23,37.36,1015.01,67.38,481.08,28.13,977.65,1.3951109059231024
16845,7.3,39.72,1020.85,77.83,485.1,32.42,981.13,1.6730124570624512
16846,26.64,73.56,1004.98,93.31,432.93,46.92,931.42,0.220923411176266
16847,24.2,63.21,1012.25,79.86,449.03,39.010000000000005,949.04,0.2935446713761422
16849,22.19,48.78,1017.84,76.01,446.51,26.59,969.06,0.412507730304883
16850,18.17,66.86,1011.29,78.48,452.77,48.69,944.43,0.3726973834218685
16851,26.04,72.43,1006.82,84.88,432.94,46.39000000000001,934.39,0.2295452169190105
16852,30.29,59.22,1013.05,60.46,441.57,28.93,953.83,0.2461681623402014
16855,17.9,58.33,1013.6,85.81,452.28,40.43,955.27,0.4331739946193254
16856,25.54,70.47,1009.28,73.5,436.16,44.93,938.81,0.2423375259014344
16857,31.92,68.3,1015.58,41.55,430.07,36.38,947.28,0.1972675099168125
16858,11.19,40.64,1020.57,84.49,472.86,29.450000000000003,979.93,1.0397975554664247
16862,23.96,60.95,1015.01,65.24,446.4,36.99,954.06,0.3056776333539218
16864,24.74,59.21,1012.18,74.2,440.36,34.47,952.97,0.3006167025086572
16868,26.63,62.44,1010.86,70.82,438.25,35.81,948.42,0.2635650765478382
16869,26.35,49.5,1012.67,41.34,458.41,23.15,963.17,0.351453817108466
16871,17.33,53.16,1013.77,82.77,459.78,35.83,960.61,0.4990758337360415
16872,13.78,39.85,1012.7,71.99,474.9,26.07,972.85,0.8648178128067334
16874,27.37,65.06,1013.09,50.92,440.5,37.69,948.03,0.2473757115350985
16877,21.94,62.52,1015.99,74.56,449.87,40.58,953.47,0.3279679764098095
16879,13.91,40.24,1017.03,85.93,466.24,26.33,976.79,0.8329605401380358
16880,16.57,41.79,1005.82,72.25,452.84,25.22,964.03,0.6539580680654183
16883,12.41,45.87,1004.78,80.02,468.14,33.459999999999994,958.91,0.822385092438832
